time,id,x,y,angle
309.7,AUG_3,60.17,80.04,299.5
309.8,AUG_3,59.25,80.47,298.1
309.9,AUG_3,58.3,80.88,296.55
310,AUG_3,57.35,81.28,295.23
310.1,AUG_3,56.38,81.66,293.88
310.2,AUG_3,55.39,82.01,292.41
310.3,AUG_3,54.39,82.34,291.06
310.4,AUG_3,53.38,82.66,289.79
310.5,AUG_3,52.36,82.93,288.27
310.6,AUG_3,51.32,83.19,286.79
310.7,AUG_3,50.28,83.42,285.38
310.8,AUG_3,49.22,83.63,283.91
310.9,AUG_3,48.17,83.82,282.45
311,AUG_3,47.11,83.97,281.13
311.1,AUG_3,46.04,84.1,279.77
311.2,AUG_3,44.98,84.22,278.37
311.3,AUG_3,43.91,84.28,276.93
311.4,AUG_3,42.85,84.33,275.48
311.5,AUG_3,41.79,84.35,273.98
311.6,AUG_3,40.78,84.35,272.58
311.7,AUG_3,39.73,84.33,271.16
311.8,AUG_3,38.69,84.27,269.84
311.9,AUG_3,37.66,84.2,268.52
312,AUG_3,36.65,84.1,267.15
312.1,AUG_3,35.65,83.97,265.81
312.2,AUG_3,34.67,83.83,264.41
312.3,AUG_3,33.71,83.66,263.08
312.4,AUG_3,32.77,83.49,261.79
312.5,AUG_3,31.84,83.28,260.55
312.6,AUG_3,30.94,83.07,259.33
312.7,AUG_3,30.05,82.84,258.21
312.8,AUG_3,29.19,82.6,257.08
312.9,AUG_3,28.35,82.33,255.86
313,AUG_3,27.53,82.06,254.69
313.1,AUG_3,26.74,81.78,253.58
313.2,AUG_3,25.96,81.5,252.47
313.3,AUG_3,25.22,81.19,251.32
313.4,AUG_3,24.49,80.9,250.21
313.5,AUG_3,23.79,80.59,249.28
313.6,AUG_3,23.1,80.29,248.38
313.7,AUG_3,22.45,79.97,247.4
313.8,AUG_3,21.83,79.65,246.41
313.9,AUG_3,21.22,79.34,245.48
314,AUG_3,20.64,79.02,244.65
314.1,AUG_3,20.07,78.71,243.84
314.2,AUG_3,19.54,78.39,242.96
314.3,AUG_3,19.03,78.08,242.05
314.4,AUG_3,18.53,77.78,241.18
314.5,AUG_3,18.06,77.47,240.48
314.6,AUG_3,17.61,77.18,239.85
314.7,AUG_3,17.18,76.9,239.24
314.8,AUG_3,16.77,76.62,238.6
314.9,AUG_3,16.38,76.34,237.91
315,AUG_3,16.01,76.07,237.26
315.1,AUG_3,15.66,75.81,236.63
315.2,AUG_3,15.33,75.56,236.08
315.3,AUG_3,15.01,75.31,235.57
315.4,AUG_3,14.72,75.08,235.09
315.5,AUG_3,14.43,74.85,234.63
315.6,AUG_3,14.16,74.64,234.19
315.7,AUG_3,13.91,74.43,233.72
315.8,AUG_3,13.68,74.22,233.28
315.9,AUG_3,13.45,74.03,232.86
316,AUG_3,13.24,73.85,232.47
316.1,AUG_3,13.04,73.69,232.1
316.2,AUG_3,12.85,73.53,231.76
316.3,AUG_3,12.68,73.37,231.48
316.4,AUG_3,12.53,73.23,231.21
316.5,AUG_3,12.38,73.09,230.97
316.6,AUG_3,12.24,72.96,230.74
316.7,AUG_3,12.11,72.85,230.53
316.8,AUG_3,11.99,72.74,230.33
316.9,AUG_3,11.88,72.64,230.15
317,AUG_3,11.78,72.55,229.99
317.1,AUG_3,11.69,72.46,229.83
317.2,AUG_3,11.61,72.39,229.7
317.3,AUG_3,11.54,72.32,229.56
317.4,AUG_3,11.47,72.25,229.44
317.5,AUG_3,11.42,72.19,229.33
317.6,AUG_3,11.36,72.14,229.23
317.7,AUG_3,11.32,72.1,229.14
317.8,AUG_3,11.28,72.06,229.07
317.9,AUG_3,11.25,72.02,229
318,AUG_3,11.22,72,228.95
318.1,AUG_3,11.19,71.97,228.9
318.2,AUG_3,11.17,71.95,228.86
318.3,AUG_3,11.16,71.93,228.83
318.4,AUG_3,11.14,71.92,228.8
318.5,AUG_3,11.13,71.91,228.78
318.6,AUG_3,11.12,71.9,228.77
318.7,AUG_3,11.12,71.9,228.76
318.8,AUG_3,11.12,71.89,228.75
318.9,AUG_3,11.12,71.89,228.75
319,AUG_3,11.12,71.89,228.75
319.1,AUG_3,11.12,71.89,228.75
319.2,AUG_3,11.12,71.89,228.75
319.3,AUG_3,11.12,71.89,228.75
319.4,AUG_3,11.12,71.89,228.75
319.5,AUG_3,11.12,71.89,228.75
319.6,AUG_3,11.12,71.89,228.75
319.7,AUG_3,11.12,71.89,228.75
319.8,AUG_3,11.12,71.89,228.75
319.9,AUG_3,11.12,71.89,228.75
320,AUG_3,11.12,71.89,228.75
320.1,AUG_3,11.12,71.89,228.75
320.2,AUG_3,11.12,71.89,228.75
320.3,AUG_3,11.12,71.89,228.75
320.4,AUG_3,11.12,71.89,228.75
320.5,AUG_3,11.12,71.89,228.75
320.6,AUG_3,11.12,71.89,228.75
320.7,AUG_3,11.12,71.89,228.75
320.8,AUG_3,11.12,71.89,228.75
320.9,AUG_3,11.12,71.89,228.75
321,AUG_3,11.12,71.89,228.75
321.1,AUG_3,11.12,71.89,228.75
321.2,AUG_3,11.12,71.89,228.75
321.3,AUG_3,11.12,71.89,228.75
321.4,AUG_3,11.12,71.89,228.75
321.5,AUG_3,11.12,71.89,228.75
321.6,AUG_3,11.12,71.89,228.75
321.7,AUG_3,11.12,71.89,228.75
321.8,AUG_3,11.12,71.89,228.75
321.9,AUG_3,11.12,71.89,228.75
322,AUG_3,11.12,71.89,228.75
322.1,AUG_3,11.12,71.89,228.75
322.2,AUG_3,11.12,71.89,228.75
322.3,AUG_3,11.12,71.89,228.75
322.4,AUG_3,11.12,71.89,228.75
322.5,AUG_3,11.12,71.89,228.75
322.6,AUG_3,11.12,71.89,228.75
322.7,AUG_3,11.12,71.89,228.75
322.8,AUG_3,11.12,71.89,228.75
322.9,AUG_3,11.12,71.89,228.75
323,AUG_3,11.12,71.89,228.75
323.1,AUG_3,11.12,71.89,228.75
323.2,AUG_3,11.12,71.89,228.75
323.3,AUG_3,11.12,71.89,228.75
323.4,AUG_3,11.12,71.89,228.75
323.5,AUG_3,11.12,71.89,228.75
323.6,AUG_3,11.12,71.89,228.75
323.7,AUG_3,11.12,71.89,228.75
323.8,AUG_3,11.12,71.89,228.75
323.9,AUG_3,11.12,71.89,228.75
324,AUG_3,11.12,71.89,228.75
324.1,AUG_3,11.12,71.89,228.75
324.2,AUG_3,11.12,71.89,228.75
324.3,AUG_3,11.12,71.89,228.75
324.4,AUG_3,11.12,71.89,228.75
324.5,AUG_3,11.12,71.89,228.75
324.6,AUG_3,11.12,71.89,228.75
324.7,AUG_3,11.12,71.89,228.75
324.8,AUG_3,11.12,71.89,228.75
324.9,AUG_3,11.12,71.89,228.75
325,AUG_3,11.12,71.89,228.75
325.1,AUG_3,11.12,71.89,228.75
325.2,AUG_3,11.12,71.89,228.75
325.3,AUG_3,11.12,71.89,228.75
325.4,AUG_3,11.12,71.89,228.75
325.5,AUG_3,11.12,71.89,228.75
325.6,AUG_3,11.12,71.89,228.75
325.7,AUG_3,11.12,71.89,228.75
325.8,AUG_3,11.12,71.89,228.75
325.9,AUG_3,11.12,71.89,228.75
326,AUG_3,11.12,71.89,228.75
326.1,AUG_3,11.12,71.89,228.75
326.2,AUG_3,11.12,71.89,228.75
326.3,AUG_3,11.12,71.89,228.75
326.4,AUG_3,11.12,71.89,228.75
326.5,AUG_3,11.12,71.89,228.75
326.6,AUG_3,11.12,71.89,228.75
326.7,AUG_3,11.12,71.89,228.75
326.8,AUG_3,11.12,71.89,228.75
326.9,AUG_3,11.12,71.89,228.75
327,AUG_3,11.12,71.89,228.75
327.1,AUG_3,11.12,71.89,228.75
327.2,AUG_3,11.12,71.89,228.75
327.3,AUG_3,11.12,71.89,228.75
327.4,AUG_3,11.12,71.89,228.75
327.5,AUG_3,11.12,71.89,228.75
327.6,AUG_3,11.12,71.89,228.75
327.7,AUG_3,11.12,71.89,228.75
327.8,AUG_3,11.12,71.89,228.75
327.9,AUG_3,11.12,71.89,228.75
328,AUG_3,11.12,71.89,228.75
328.1,AUG_3,11.12,71.89,228.75
328.2,AUG_3,11.12,71.89,228.75
328.3,AUG_3,11.12,71.89,228.75
328.4,AUG_3,11.12,71.89,228.75
328.5,AUG_3,11.12,71.89,228.75
328.6,AUG_3,11.12,71.89,228.75
328.7,AUG_3,11.12,71.89,228.75
328.8,AUG_3,11.12,71.89,228.75
328.9,AUG_3,11.12,71.89,228.75
329,AUG_3,11.12,71.89,228.75
329.1,AUG_3,11.12,71.89,228.75
329.2,AUG_3,11.12,71.89,228.75
329.3,AUG_3,11.12,71.89,228.75
329.4,AUG_3,11.12,71.89,228.75
329.5,AUG_3,11.12,71.89,228.75
329.6,AUG_3,11.11,71.89,228.75
329.7,AUG_3,11.11,71.89,228.74
329.8,AUG_3,11.11,71.89,228.74
329.9,AUG_3,11.11,71.88,228.73
330,AUG_3,11.1,71.88,228.73
330.1,AUG_3,11.1,71.88,228.72
330.2,AUG_3,11.09,71.87,228.71
330.3,AUG_3,11.08,71.86,228.69
330.4,AUG_3,11.07,71.85,228.67
330.5,AUG_3,11.06,71.84,228.65
330.6,AUG_3,11.05,71.82,228.62
330.7,AUG_3,11.03,71.81,228.59
330.8,AUG_3,11.01,71.78,228.54
330.9,AUG_3,10.99,71.76,228.5
331,AUG_3,10.96,71.73,228.45
331.1,AUG_3,10.93,71.7,228.39
331.2,AUG_3,10.89,71.67,228.32
331.3,AUG_3,10.86,71.63,228.25
331.4,AUG_3,10.82,71.59,228.17
331.5,AUG_3,10.77,71.55,228.09
331.6,AUG_3,10.73,71.5,228
331.7,AUG_3,10.67,71.45,227.9
331.8,AUG_3,10.62,71.39,227.79
331.9,AUG_3,10.56,71.33,227.67
332,AUG_3,10.49,71.26,227.55
332.1,AUG_3,10.42,71.19,227.41
332.2,AUG_3,10.35,71.12,227.27
332.3,AUG_3,10.28,71.04,227.12
332.4,AUG_3,10.2,70.95,226.97
332.5,AUG_3,10.12,70.86,226.8
332.6,AUG_3,10.03,70.77,226.63
332.7,AUG_3,9.94,70.67,226.45
332.8,AUG_3,9.85,70.57,226.26
332.9,AUG_3,9.75,70.46,226.06
333,AUG_3,9.64,70.35,225.85
333.1,AUG_3,9.53,70.23,225.63
333.2,AUG_3,9.42,70.1,225.41
333.3,AUG_3,9.3,69.97,225.17
333.4,AUG_3,9.18,69.84,224.92
333.5,AUG_3,9.06,69.7,224.66
333.6,AUG_3,8.93,69.55,224.39
333.7,AUG_3,8.8,69.4,224.11
333.8,AUG_3,8.67,69.24,223.83
333.9,AUG_3,8.53,69.08,223.53
334,AUG_3,8.39,68.91,223.22
334.1,AUG_3,8.24,68.74,222.9
334.2,AUG_3,8.09,68.56,222.58
334.3,AUG_3,7.94,68.37,222.27
334.4,AUG_3,7.78,68.17,221.95
334.5,AUG_3,7.63,67.97,221.63
334.6,AUG_3,7.46,67.76,221.29
334.7,AUG_3,7.3,67.55,220.95
334.8,AUG_3,7.13,67.33,220.6
334.9,AUG_3,6.95,67.11,220.25
335,AUG_3,6.78,66.87,219.88
335.1,AUG_3,6.6,66.63,219.49
335.2,AUG_3,6.42,66.38,219.1
335.3,AUG_3,6.24,66.13,218.7
335.4,AUG_3,6.05,65.87,218.29
335.5,AUG_3,5.87,65.59,217.84
335.6,AUG_3,5.68,65.31,217.36
335.7,AUG_3,5.49,65.02,216.88
335.8,AUG_3,5.3,64.72,216.37
335.9,AUG_3,5.1,64.42,215.86
336,AUG_3,4.91,64.11,215.38
336.1,AUG_3,4.71,63.78,214.89
336.2,AUG_3,4.51,63.45,214.4
336.3,AUG_3,4.3,63.12,213.9
336.4,AUG_3,4.1,62.77,213.37
336.5,AUG_3,3.9,62.41,212.78
336.6,AUG_3,3.7,62.04,212.18
336.7,AUG_3,3.49,61.67,211.57
336.8,AUG_3,3.29,61.29,210.97
336.9,AUG_3,3.09,60.89,210.42
337,AUG_3,2.89,60.48,209.86
337.1,AUG_3,2.68,60.07,209.3
337.2,AUG_3,2.48,59.65,208.68
337.3,AUG_3,2.28,59.21,207.99
337.4,AUG_3,2.09,58.77,207.29
337.5,AUG_3,1.89,58.32,206.57
337.6,AUG_3,1.69,57.86,205.92
337.7,AUG_3,1.5,57.38,205.28
337.8,AUG_3,1.31,56.9,204.63
337.9,AUG_3,1.12,56.41,203.94
338,AUG_3,0.94,55.91,203.22
338.1,AUG_3,0.75,55.39,202.49
338.2,AUG_3,0.57,54.87,201.76
338.3,AUG_3,0.4,54.33,201.05
338.4,AUG_3,0.23,53.79,200.32
338.5,AUG_3,0.06,53.23,199.56
338.6,AUG_3,-0.09,52.66,198.72
338.7,AUG_3,-0.24,52.08,197.86
338.8,AUG_3,-0.39,51.49,197.02
338.9,AUG_3,-0.52,50.89,196.21
339,AUG_3,-0.66,50.29,195.39
339.1,AUG_3,-0.79,49.67,194.54
339.2,AUG_3,-0.9,49.04,193.66
339.3,AUG_3,-1.02,48.4,192.77
339.4,AUG_3,-1.12,47.76,191.94
339.5,AUG_3,-1.21,47.1,191.13
339.6,AUG_3,-1.3,46.44,190.28
339.7,AUG_3,-1.37,45.76,189.35
339.8,AUG_3,-1.44,45.08,188.41
339.9,AUG_3,-1.49,44.39,187.49
340,AUG_3,-1.53,43.68,186.58
340.1,AUG_3,-1.57,42.97,185.65
340.2,AUG_3,-1.59,42.25,184.63
340.3,AUG_3,-1.6,41.52,183.6
340.4,AUG_3,-1.59,40.82,182.68
340.5,AUG_3,-1.58,40.07,181.72
340.6,AUG_3,-1.55,39.32,180.72
340.7,AUG_3,-1.5,38.56,179.64
340.8,AUG_3,-1.45,37.78,178.59
340.9,AUG_3,-1.37,37.01,177.59
341,AUG_3,-1.29,36.22,176.58
341.1,AUG_3,-1.18,35.43,175.49
341.2,AUG_3,-1.06,34.63,174.35
341.3,AUG_3,-0.92,33.83,173.28
341.4,AUG_3,-0.77,33.01,172.21
341.5,AUG_3,-0.6,32.19,171.09
341.6,AUG_3,-0.41,31.37,169.92
341.7,AUG_3,-0.2,30.53,168.82
341.8,AUG_3,0.02,29.7,167.76
341.9,AUG_3,0.27,28.86,166.6
342,AUG_3,0.53,28.01,165.37
342.1,AUG_3,0.83,27.16,164.18
342.2,AUG_3,1.13,26.31,162.98
342.3,AUG_3,1.47,25.46,161.7
342.4,AUG_3,1.81,24.61,160.37
342.5,AUG_3,2.19,23.75,159.18
342.6,AUG_3,2.58,22.89,157.99
342.7,AUG_3,3,22.04,156.71
342.8,AUG_3,3.44,21.19,155.44
342.9,AUG_3,3.9,20.34,154.22
343,AUG_3,4.39,19.5,152.91
343.1,AUG_3,4.91,18.66,151.49
343.2,AUG_3,5.44,17.82,150.2
343.3,AUG_3,5.98,16.98,148.97
343.4,AUG_3,6.58,16.17,147.53
343.5,AUG_3,7.18,15.35,146.12
343.6,AUG_3,7.82,14.55,144.82
343.7,AUG_3,8.47,13.75,143.42
343.8,AUG_3,9.14,12.96,141.95
343.9,AUG_3,9.85,12.19,140.61
344,AUG_3,10.57,11.42,139.27
344.1,AUG_3,11.31,10.68,137.89
344.2,AUG_3,12.08,9.95,136.47
344.3,AUG_3,12.86,9.23,135.04
344.4,AUG_3,13.67,8.54,133.6
344.5,AUG_3,14.49,7.86,132.17
344.6,AUG_3,15.33,7.2,130.77
344.7,AUG_3,16.19,6.56,129.41
344.8,AUG_3,17.06,5.94,128.03
344.9,AUG_3,17.95,5.36,126.51
345,AUG_3,18.86,4.79,125.08
345.1,AUG_3,19.76,4.23,123.72
345.2,AUG_3,20.69,3.71,122.23
345.3,AUG_3,21.62,3.21,120.76
345.4,AUG_3,22.56,2.74,119.47
345.5,AUG_3,23.51,2.3,118.04
345.6,AUG_3,24.46,1.87,116.53
345.7,AUG_3,25.42,1.48,115.22
345.8,AUG_3,26.37,1.11,113.92
345.9,AUG_3,27.32,0.77,112.56
346,AUG_3,28.26,0.45,111.27
346.1,AUG_3,29.2,0.16,110.02
346.2,AUG_3,30.14,-0.1,108.67
346.3,AUG_3,31.06,-0.34,107.3
346.4,AUG_3,31.97,-0.55,106.07
346.5,AUG_3,32.87,-0.75,104.85
346.6,AUG_3,33.76,-0.91,103.6
346.7,AUG_3,34.63,-1.06,102.4
346.8,AUG_3,35.49,-1.19,101.34
346.9,AUG_3,36.33,-1.3,100.27
347,AUG_3,37.15,-1.38,99.14
347.1,AUG_3,37.95,-1.46,98.04
347.2,AUG_3,38.73,-1.51,97.03
347.3,AUG_3,39.49,-1.56,96.05
347.4,AUG_3,40.23,-1.58,95.03
347.5,AUG_3,40.95,-1.59,94.01
347.6,AUG_3,41.6,-1.6,93.11
347.7,AUG_3,42.28,-1.58,92.24
347.8,AUG_3,42.93,-1.57,91.4
347.9,AUG_3,43.57,-1.54,90.54
348,AUG_3,44.18,-1.5,89.68
348.1,AUG_3,44.77,-1.46,88.84
348.2,AUG_3,45.34,-1.41,88.12
348.3,AUG_3,45.88,-1.36,87.41
348.4,AUG_3,46.41,-1.31,86.73
348.5,AUG_3,46.92,-1.24,86.07
348.6,AUG_3,47.41,-1.17,85.38
348.7,AUG_3,47.87,-1.1,84.71
348.8,AUG_3,48.32,-1.03,84.09
348.9,AUG_3,48.75,-0.96,83.53
349,AUG_3,49.15,-0.88,83
349.1,AUG_3,49.54,-0.81,82.49
349.2,AUG_3,49.91,-0.74,82
349.3,AUG_3,50.26,-0.67,81.51
349.4,AUG_3,50.6,-0.59,81.04
349.5,AUG_3,50.92,-0.52,80.59
349.6,AUG_3,51.22,-0.45,80.17
349.7,AUG_3,51.5,-0.39,79.77
349.8,AUG_3,51.77,-0.32,79.4
349.9,AUG_3,52.02,-0.25,79.08
350,AUG_3,52.26,-0.19,78.78
350.1,AUG_3,52.49,-0.13,78.49
350.2,AUG_3,52.69,-0.08,78.23
350.3,AUG_3,52.89,-0.03,77.98
350.4,AUG_3,53.07,0.02,77.75
350.5,AUG_3,53.25,0.07,77.53
350.6,AUG_3,53.44,0.12,77.27
350.7,AUG_3,53.64,0.18,76.98
350.8,AUG_3,53.85,0.25,76.67
350.9,AUG_3,54.08,0.32,76.34
351,AUG_3,54.31,0.39,76.01
351.1,AUG_3,54.54,0.47,75.68
351.2,AUG_3,54.76,0.54,75.35
351.3,AUG_3,54.99,0.61,75.03
351.4,AUG_3,55.2,0.69,74.73
351.5,AUG_3,55.41,0.76,74.44
351.6,AUG_3,55.61,0.83,74.16
351.7,AUG_3,55.8,0.9,73.89
351.8,AUG_3,55.99,0.97,73.62
351.9,AUG_3,56.18,1.03,73.37
352,AUG_3,56.35,1.1,73.12
352.1,AUG_3,56.53,1.16,72.87
352.2,AUG_3,56.7,1.22,72.63
352.3,AUG_3,56.86,1.29,72.37
352.4,AUG_3,57.03,1.36,72.11
352.5,AUG_3,57.19,1.42,71.86
352.6,AUG_3,57.36,1.49,71.61
352.7,AUG_3,57.52,1.56,71.36
352.8,AUG_3,57.68,1.62,71.11
352.9,AUG_3,57.84,1.69,70.85
353,AUG_3,58.01,1.75,70.6
353.1,AUG_3,58.17,1.82,70.35
353.2,AUG_3,58.33,1.89,70.12
353.3,AUG_3,58.5,1.96,69.89
353.4,AUG_3,58.66,2.04,69.67
353.5,AUG_3,58.82,2.11,69.44
353.6,AUG_3,58.98,2.18,69.21
353.7,AUG_3,59.15,2.25,68.98
353.8,AUG_3,59.31,2.33,68.76
353.9,AUG_3,59.48,2.4,68.53
354,AUG_3,59.64,2.48,68.3
354.1,AUG_3,59.81,2.55,68.07
354.2,AUG_3,59.97,2.63,67.82
354.3,AUG_3,60.14,2.71,67.58
354.4,AUG_3,60.3,2.8,67.33
354.5,AUG_3,60.47,2.88,67.08
354.6,AUG_3,60.63,2.96,66.83
354.7,AUG_3,60.8,3.04,66.58
354.8,AUG_3,60.97,3.13,66.33
354.9,AUG_3,61.13,3.21,66.08
355,AUG_3,61.3,3.3,65.83
355.1,AUG_3,61.47,3.38,65.59
355.2,AUG_3,61.63,3.47,65.35
355.3,AUG_3,61.8,3.57,65.11
355.4,AUG_3,61.97,3.66,64.87
355.5,AUG_3,62.14,3.75,64.63
355.6,AUG_3,62.3,3.84,64.39
355.7,AUG_3,62.47,3.93,64.14
355.8,AUG_3,62.65,4.03,63.9
355.9,AUG_3,62.82,4.12,63.65
356,AUG_3,62.99,4.22,63.38
356.1,AUG_3,63.16,4.33,63.09
356.2,AUG_3,63.33,4.43,62.8
356.3,AUG_3,63.5,4.54,62.51
356.4,AUG_3,63.67,4.64,62.21
356.5,AUG_3,63.85,4.75,61.92
356.6,AUG_3,64.02,4.86,61.62
356.7,AUG_3,64.2,4.97,61.32
356.8,AUG_3,64.38,5.08,61.02
356.9,AUG_3,64.56,5.19,60.76
357,AUG_3,64.74,5.31,60.5
357.1,AUG_3,64.92,5.43,60.23
357.2,AUG_3,65.1,5.55,59.96
357.3,AUG_3,65.28,5.67,59.69
357.4,AUG_3,65.47,5.79,59.42
357.5,AUG_3,65.66,5.91,59.14
357.6,AUG_3,65.85,6.04,58.85
357.7,AUG_3,66.04,6.17,58.52
357.8,AUG_3,66.22,6.31,58.18
357.9,AUG_3,66.42,6.45,57.85
358,AUG_3,66.61,6.59,57.5
358.1,AUG_3,66.8,6.73,57.16
358.2,AUG_3,67,6.88,56.8
358.3,AUG_3,67.2,7.02,56.45
358.4,AUG_3,67.4,7.18,56.13
358.5,AUG_3,67.6,7.34,55.8
358.6,AUG_3,67.81,7.5,55.47
358.7,AUG_3,68.02,7.66,55.14
358.8,AUG_3,68.23,7.83,54.8
358.9,AUG_3,68.44,8,54.45
359,AUG_3,68.65,8.17,54.08
359.1,AUG_3,68.87,8.35,53.68
359.2,AUG_3,69.08,8.54,53.28
359.3,AUG_3,69.31,8.72,52.87
359.4,AUG_3,69.53,8.91,52.45
359.5,AUG_3,69.76,9.11,52.03
359.6,AUG_3,69.99,9.31,51.62
359.7,AUG_3,70.21,9.52,51.23
359.8,AUG_3,70.44,9.73,50.83
359.9,AUG_3,70.68,9.95,50.42
360,AUG_3,70.92,10.17,50.01
360.1,AUG_3,71.16,10.39,49.59
360.2,AUG_3,71.4,10.63,49.17
360.3,AUG_3,71.64,10.87,48.73
360.4,AUG_3,71.89,11.11,48.29
360.5,AUG_3,72.14,11.36,47.84
360.6,AUG_3,72.4,11.62,47.38
360.7,AUG_3,72.65,11.89,46.87
360.8,AUG_3,72.9,12.17,46.35
360.9,AUG_3,73.15,12.45,45.82
361,AUG_3,73.42,12.73,45.27
361.1,AUG_3,73.68,13.03,44.73
361.2,AUG_3,73.94,13.33,44.19
361.3,AUG_3,74.2,13.65,43.64
361.4,AUG_3,74.47,13.96,43.08
361.5,AUG_3,74.74,14.29,42.5
361.6,AUG_3,75,14.63,41.92
361.7,AUG_3,75.28,14.97,41.33
361.8,AUG_3,75.55,15.32,40.72
361.9,AUG_3,75.83,15.68,40.13
362,AUG_3,76.1,16.05,39.57
362.1,AUG_3,76.37,16.43,38.99
362.2,AUG_3,76.66,16.82,38.41
362.3,AUG_3,76.93,17.22,37.76
362.4,AUG_3,77.2,17.63,37.06
362.5,AUG_3,77.47,18.05,36.34
362.6,AUG_3,77.74,18.48,35.63
362.7,AUG_3,78.02,18.93,34.97
362.8,AUG_3,78.29,19.37,34.3
362.9,AUG_3,78.57,19.83,33.62
363,AUG_3,78.84,20.31,32.85
363.1,AUG_3,79.1,20.8,32.05
363.2,AUG_3,79.37,21.29,31.25
363.3,AUG_3,79.64,21.8,30.54
363.4,AUG_3,79.9,22.32,29.86
363.5,AUG_3,80.17,22.85,29.17
363.6,AUG_3,80.41,23.39,28.3
363.7,AUG_3,80.66,23.95,27.38
363.8,AUG_3,80.91,24.52,26.45
363.9,AUG_3,81.15,25.1,25.65
364,AUG_3,81.39,25.69,24.85
364.1,AUG_3,81.63,26.3,24.01
364.2,AUG_3,81.85,26.92,23.09
364.3,AUG_3,82.07,27.54,22.15
364.4,AUG_3,82.28,28.19,21.29
364.5,AUG_3,82.49,28.84,20.46
364.6,AUG_3,82.69,29.51,19.59
364.7,AUG_3,82.87,30.2,18.58
364.8,AUG_3,83.06,30.89,17.55
364.9,AUG_3,83.22,31.6,16.57
365,AUG_3,83.39,32.32,15.6
365.1,AUG_3,83.54,33.05,14.59
365.2,AUG_3,83.68,33.8,13.55
365.3,AUG_3,83.81,34.55,12.5
365.4,AUG_3,83.92,35.33,11.54
365.5,AUG_3,84.04,36.11,10.57
365.6,AUG_3,84.12,36.9,9.53
365.7,AUG_3,84.21,37.71,8.47
365.8,AUG_3,84.27,38.53,7.37
365.9,AUG_3,84.31,39.36,6.24
366,AUG_3,84.34,40.2,5.08
366.1,AUG_3,84.35,41.05,3.88
366.2,AUG_3,84.35,41.87,2.74
366.3,AUG_3,84.34,42.74,1.56
366.4,AUG_3,84.3,43.62,0.43
366.5,AUG_3,84.25,44.51,359.28
366.6,AUG_3,84.17,45.41,358.1
366.7,AUG_3,84.08,46.32,356.87
366.8,AUG_3,83.95,47.23,355.63
366.9,AUG_3,83.82,48.15,354.31
367,AUG_3,83.65,49.08,353.04
367.1,AUG_3,83.48,50.02,351.75
367.2,AUG_3,83.27,50.96,350.49
367.3,AUG_3,83.05,51.9,349.23
367.4,AUG_3,82.8,52.85,348.03
367.5,AUG_3,82.52,53.8,346.74
367.6,AUG_3,82.22,54.76,345.36
367.7,AUG_3,81.89,55.71,344.02
367.8,AUG_3,81.55,56.67,342.67
367.9,AUG_3,81.16,57.62,341.2
368,AUG_3,80.76,58.58,339.8
368.1,AUG_3,80.34,59.53,338.54
368.2,AUG_3,79.88,60.48,337.13
368.3,AUG_3,79.4,61.42,335.66
368.4,AUG_3,78.89,62.36,334.31
368.5,AUG_3,78.35,63.29,332.84
368.6,AUG_3,77.79,64.21,331.21
368.7,AUG_3,77.2,65.12,329.88
368.8,AUG_3,76.59,66.03,328.52
368.9,AUG_3,75.94,66.92,326.95
369,AUG_3,75.27,67.8,325.49
369.1,AUG_3,74.58,68.67,324.05
369.2,AUG_3,73.86,69.52,322.47
369.3,AUG_3,73.11,70.36,321.01
369.4,AUG_3,72.35,71.19,319.63
369.5,AUG_3,71.56,71.98,318.15
369.6,AUG_3,70.74,72.76,316.62
369.7,AUG_3,69.9,73.53,315.04
369.8,AUG_3,69.04,74.26,313.45
369.9,AUG_3,68.16,74.98,311.91
370,AUG_3,67.27,75.69,310.42
370.1,AUG_3,66.35,76.36,309.03
370.2,AUG_3,65.42,77.01,307.55
370.3,AUG_3,64.47,77.62,305.94
370.4,AUG_3,63.5,78.22,304.48
370.5,AUG_3,62.53,78.8,302.98
370.6,AUG_3,61.54,79.34,301.36
370.7,AUG_3,60.54,79.85,299.99
370.8,AUG_3,59.54,80.34,298.58
370.9,AUG_3,58.52,80.79,296.9
371,AUG_3,57.49,81.22,295.42
371.1,AUG_3,56.47,81.62,294.01
371.2,AUG_3,55.43,81.99,292.47
371.3,AUG_3,54.4,82.34,291.07
371.4,AUG_3,53.37,82.66,289.76
371.5,AUG_3,52.33,82.94,288.23
371.6,AUG_3,51.29,83.19,286.75
371.7,AUG_3,50.26,83.43,285.36
371.8,AUG_3,49.24,83.63,283.93
371.9,AUG_3,48.22,83.81,282.51
372,AUG_3,47.2,83.96,281.26
372.1,AUG_3,46.2,84.09,279.98
372.2,AUG_3,45.2,84.19,278.66
372.3,AUG_3,44.21,84.27,277.34
372.4,AUG_3,43.23,84.32,276.01
372.5,AUG_3,42.26,84.34,274.66
372.6,AUG_3,41.35,84.36,273.36
372.7,AUG_3,40.41,84.34,272.08
372.8,AUG_3,39.48,84.32,270.86
372.9,AUG_3,38.56,84.27,269.68
373,AUG_3,37.66,84.2,268.52
373.1,AUG_3,36.77,84.11,267.32
373.2,AUG_3,35.9,84.01,266.16
373.3,AUG_3,35.04,83.88,264.94
373.4,AUG_3,34.2,83.75,263.76
373.5,AUG_3,33.38,83.6,262.62
